room_w,room_h,sofa_w,sofa_h,table_w,table_h,chair_w,chair_h,sofa_x,sofa_y,table_x,table_y,chair_x,chair_y
9.4,8.0,2.3,1.4,1.0,1.1,0.7,0.6,1.281812778591393,0.0,4.2,3.45,4.2,5.050000000000001
8.5,7.2,2.7,2.7,1.6,1.3,1.4,1.4,5.8,0.952064068767548,3.45,2.95,3.45,4.75
8.3,8.4,1.1,1.8,1.2,1.1,1.3,0.9,0.0,0.9923701009830121,3.5500000000000003,3.6500000000000004,3.5500000000000003,5.25
8.0,6.7,2.2,2.4,1.8,1.2,1.2,1.0,0.0,3.6011795381513103,3.1,2.75,3.1,4.45
5.6,7.4,1.3,1.4,1.9,1.5,1.0,1.0,0.8997865016987129,0.0,1.8499999999999999,2.95,0.34999999999999987,2.95
5.3,5.7,1.7,1.9,1.2,1.6,0.9,1.5,1.4648544510067032,0.0,2.05,2.05,2.05,4.15
6.1,5.6,1.1,1.6,1.2,1.8,1.1,1.2,0.0,1.9597656014937759,2.4499999999999997,1.9,0.8499999999999996,1.9
5.8,5.8,1.8,1.9,1.0,1.1,1.5,0.8,0.0,2.1657897568600784,2.4,2.3499999999999996,2.4,1.0499999999999996
6.3,9.8,1.9,2.2,1.6,1.2,1.4,1.0,1.4288318383597587,7.6000000000000005,2.3499999999999996,4.300000000000001,2.3499999999999996,6.000000000000001
6.1,5.7,2.8,1.2,1.6,1.7,1.4,1.4,0.0,2.8864045111891956,2.25,2.0,2.25,4.2
6.9,6.6,1.2,1.4,1.9,1.6,1.3,1.2,0.0,2.74313835959855,2.5,2.5,2.5,4.6
7.0,6.8,2.9,1.6,1.4,2.0,0.6,0.5,2.4735476572139623,0.0,2.8,2.4,2.8,4.9
6.1,6.4,2.1,1.1,1.3,1.5,0.5,0.8,0.0,4.570824182796244,2.4,2.45,2.4,4.45
5.9,7.9,2.9,2.6,1.6,1.8,0.5,0.8,1.1527597172636246,0.0,2.1500000000000004,3.0500000000000003,4.25,3.0500000000000003
8.7,5.1,2.8,1.3,1.7,1.7,1.4,1.3,5.295004997073942,0.0,3.4999999999999996,1.6999999999999997,3.4999999999999996,3.8
7.4,7.4,1.0,1.3,1.2,1.5,0.9,1.1,2.470903870598756,0.0,3.1,2.95,1.7000000000000002,2.95
5.4,5.2,2.6,2.2,1.3,1.9,0.5,0.8,2.6264266028196217,3.0,2.0500000000000003,1.6500000000000001,1.0500000000000003,1.6500000000000001
9.2,6.1,2.7,2.8,1.5,1.8,1.1,0.9,5.2341072660542665,3.3,3.8499999999999996,2.15,3.8499999999999996,0.75
9.8,5.8,2.4,1.2,1.1,1.1,0.6,1.4,5.17612466713828,4.6,4.3500000000000005,2.3499999999999996,3.2500000000000004,2.3499999999999996
7.1,6.6,2.0,2.6,1.1,1.4,0.8,0.7,3.7001990128460345,0.0,3.0,2.5999999999999996,1.7000000000000002,2.5999999999999996
6.1,8.5,1.9,2.4,1.0,1.0,1.0,1.4,3.5331250841094777,6.1,2.55,3.75,4.05,3.75
7.0,6.1,1.6,2.8,1.5,1.4,0.8,0.9,3.5411837692688235,0.0,2.75,2.3499999999999996,2.75,0.9499999999999997
8.5,6.6,1.3,1.3,1.7,1.1,1.4,0.6,0.0,5.240076778502172,3.4,2.75,3.4,4.35
9.1,5.1,1.4,2.7,1.1,1.7,1.3,1.5,7.699999999999999,1.35685125519229,4.0,1.6999999999999997,4.0,3.5999999999999996
8.0,9.3,1.3,1.5,1.8,1.4,0.8,1.3,4.683557070485852,0.0,3.1,3.95,5.4,3.95
8.0,6.0,2.6,2.7,1.1,1.0,0.8,0.8,0.0,1.5292463309497306,3.45,2.5,5.050000000000001,2.5
8.8,7.7,2.2,1.4,1.9,1.4,0.8,1.2,6.342132158980293,0.0,3.45,3.1500000000000004,5.85,3.1500000000000004
5.7,5.1,1.6,1.1,1.6,1.4,0.8,0.6,3.8480851373493317,3.9999999999999996,2.05,1.8499999999999999,2.05,3.75
7.5,8.4,1.6,1.8,1.4,1.2,1.3,0.9,1.2680782923774063,6.6000000000000005,3.05,3.6,3.05,2.2
5.7,6.4,2.1,1.2,1.9,1.4,1.3,1.0,3.6,1.0524706354735696,1.9000000000000001,2.5,4.3,2.5
9.4,9.5,2.9,1.3,1.0,1.9,1.0,1.4,2.956537835384708,0.0,4.2,3.8,2.7,3.8
5.9,6.7,3.0,2.9,1.3,1.7,0.6,1.2,1.7833617674525217,0.0,2.3000000000000003,2.5,4.1000000000000005,2.5
8.7,6.8,2.2,1.6,1.1,1.2,1.5,1.5,6.499999999999999,0.7137148923238344,3.8,2.8,1.7999999999999998,2.8
9.5,5.6,1.4,2.2,1.3,1.7,0.7,1.0,5.371483876840575,3.3999999999999995,4.1,1.9499999999999997,5.8999999999999995,1.9499999999999997
8.9,6.0,3.0,2.8,1.0,1.1,1.2,1.0,5.9,0.887970162776011,3.95,2.45,3.95,4.050000000000001
7.4,8.5,2.0,2.7,1.8,1.0,1.4,0.6,3.308054268894677,0.0,2.8000000000000003,3.75,2.8000000000000003,5.25
7.7,8.1,2.7,1.9,1.7,1.1,1.2,1.5,2.7623099154264406,6.199999999999999,3.0,3.5,3.0,1.5
5.8,9.9,1.3,2.1,1.7,1.7,0.8,0.7,1.1278412844826868,7.800000000000001,2.05,4.1000000000000005,2.05,2.9000000000000004
7.4,7.7,1.5,2.6,1.2,1.6,1.4,0.7,5.9,4.359532930948297,3.1,3.05,3.1,1.8499999999999996
8.5,5.3,1.2,3.0,1.1,1.7,0.7,0.5,5.138406452942971,0.0,3.7,1.7999999999999998,2.5,1.7999999999999998
8.7,8.9,2.1,1.1,1.6,1.6,1.1,1.0,0.0,3.1867060723359604,3.55,3.6500000000000004,3.55,5.75
6.0,9.5,2.5,1.9,1.5,1.7,1.1,1.3,3.5,1.8216239922770074,2.25,3.9,2.25,6.1
9.5,6.3,1.4,2.4,1.8,1.4,1.2,1.2,0.9926187762264816,3.9,3.85,2.45,2.1500000000000004,2.45
8.4,9.4,2.4,1.2,1.8,1.2,0.6,0.9,0.0,6.908904599475521,3.3000000000000003,4.1000000000000005,3.3000000000000003,2.7000000000000006
9.0,8.1,2.2,2.2,1.6,1.2,1.5,0.6,6.498122038111311,0.0,3.7,3.4499999999999997,3.7,5.1499999999999995
9.2,9.3,1.3,3.0,1.9,1.5,1.4,1.0,6.287379135506167,6.300000000000001,3.6499999999999995,3.9000000000000004,3.6499999999999995,2.4000000000000004
5.8,7.0,1.3,2.3,2.0,1.2,1.0,0.9,1.5746813904884531,0.0,1.9,2.9,4.4,2.9
6.7,9.2,2.6,1.0,1.6,1.1,0.6,1.1,4.1,1.1451029980111103,2.55,4.05,2.55,2.4499999999999997
6.7,5.2,1.3,2.2,1.5,1.2,0.5,0.6,0.0,0.13110461146425767,2.6,2.0,1.6,2.0
8.8,7.3,2.9,1.4,1.1,1.9,0.8,1.0,5.9,2.696803484127021,3.8500000000000005,2.7,5.450000000000001,2.7
5.7,5.9,2.6,1.5,1.4,2.0,1.3,0.6,0.0,3.9339045228975573,2.1500000000000004,1.9500000000000002,2.1500000000000004,4.45
6.6,6.5,1.3,1.5,1.5,1.1,1.2,1.1,0.0,1.9342958263121117,2.55,2.7,0.8499999999999999,2.7
6.0,8.7,1.8,2.3,1.2,1.4,0.5,0.7,4.175417403818037,0.0,2.4,3.6499999999999995,2.4,2.4499999999999993
6.2,6.3,2.9,1.0,2.0,1.5,1.0,1.2,3.049376322392481,5.3,2.1,2.4,0.6000000000000001,2.4
7.5,9.0,2.0,1.1,1.5,1.5,0.5,1.4,5.5,4.822492889422637,3.0,3.75,5.0,3.75
6.5,8.5,1.5,1.4,1.6,1.0,1.3,1.1,0.0,2.105839379217287,2.45,3.75,2.45,5.25
8.5,7.9,1.7,2.0,1.4,1.0,0.9,1.2,4.501484983185841,0.0,3.55,3.45,3.55,4.95
9.3,9.4,1.6,2.0,1.9,1.9,0.9,1.3,0.7613802470732584,7.4,3.7,3.75,3.7,6.15
5.1,7.5,2.6,2.4,1.2,1.5,0.9,0.8,2.4999999999999996,2.9411811736202287,1.9499999999999997,3.0,1.9499999999999997,5.0
7.5,7.0,2.1,2.3,1.7,1.4,0.8,1.4,5.4,1.904948318756991,2.9,2.8,5.1,2.8
7.9,8.1,1.2,2.5,1.3,1.7,1.1,1.3,2.7811541576205925,0.0,3.3000000000000003,3.1999999999999997,1.7000000000000002,3.1999999999999997
5.5,6.5,2.2,3.0,1.5,1.5,0.7,1.5,0.0,2.9172902107348686,2.0,2.5,4.0,2.5
8.8,7.6,1.7,1.9,1.6,1.2,1.5,0.6,6.2448351353272695,0.0,3.6000000000000005,3.1999999999999997,5.700000000000001,3.1999999999999997
9.2,10.0,2.3,2.3,1.5,1.1,0.7,0.5,6.8999999999999995,1.867654842521916,3.8499999999999996,4.45,5.85,4.45
7.3,5.9,2.6,1.5,1.1,1.6,1.4,0.9,1.716766395085483,0.0,3.0999999999999996,2.1500000000000004,3.0999999999999996,0.7500000000000004
7.5,6.0,2.9,1.9,1.7,2.0,1.4,1.3,1.7886855119480554,0.0,2.9,2.0,1.0,2.0
8.3,8.7,2.4,1.3,1.9,1.4,1.4,1.4,1.5365877529418657,0.0,3.2,3.6499999999999995,1.3000000000000003,3.6499999999999995
9.6,9.8,2.4,1.6,1.6,1.9,1.2,1.5,0.0,3.739820364933302,4.0,3.95,6.1,3.95
7.2,8.3,1.4,1.2,1.7,1.2,1.1,1.1,0.0,0.6759014686245387,2.75,3.5500000000000003,2.75,1.9500000000000002
6.8,5.9,1.5,1.1,1.8,1.5,0.7,1.0,5.3,4.199006186741968,2.5,2.2,2.5,0.7000000000000002
6.8,7.4,2.8,2.3,1.6,1.7,0.7,1.4,3.619227153444989,0.0,2.5999999999999996,2.85,2.5999999999999996,5.05
5.6,5.6,2.8,1.8,1.5,1.5,0.8,0.8,0.05354397466480871,3.8,2.05,2.05,0.7499999999999998,2.05
7.8,5.1,2.4,2.1,1.1,1.7,1.1,0.6,5.4,1.1456996498562921,3.3499999999999996,1.6999999999999997,1.7499999999999996,1.6999999999999997
7.8,8.1,1.2,2.5,1.2,1.5,1.4,0.5,6.6,2.5123612191580724,3.3,3.3,5.0,3.3
5.7,9.8,1.0,2.2,1.7,1.1,0.6,1.3,0.0,3.5389950708972715,2.0,4.3500000000000005,2.0,2.5500000000000007
7.3,6.0,2.4,2.9,1.3,1.3,0.9,1.0,0.4027733502379485,0.0,3.0,2.35,3.0,0.8500000000000001
5.6,7.1,2.7,2.0,1.1,1.7,0.9,0.7,0.19079447013620815,0.0,2.25,2.6999999999999997,2.25,4.8999999999999995
8.4,8.5,2.3,2.7,1.4,1.7,0.6,1.2,5.718996722182004,0.0,3.5,3.4,3.5,1.7000000000000002
5.6,6.1,1.7,1.6,1.7,1.4,1.4,0.6,0.0,1.2008242387742487,1.9499999999999997,2.3499999999999996,0.04999999999999982,2.3499999999999996
7.5,7.4,1.7,2.4,1.1,2.0,1.1,1.4,5.026819611406409,5.0,3.2,2.7,3.2,0.8000000000000003
8.8,6.1,2.2,2.9,1.5,1.7,1.2,1.4,0.0,1.9092308061680883,3.6500000000000004,2.1999999999999997,1.9500000000000002,2.1999999999999997
9.9,5.8,1.1,1.4,1.1,1.4,0.6,1.0,0.0,0.6196356216311913,4.4,2.2,6.0,2.2
6.4,8.7,2.1,1.7,1.1,1.8,0.9,1.2,0.0,1.1652693586796707,2.6500000000000004,3.4499999999999997,4.25,3.4499999999999997
9.5,8.0,2.8,2.3,1.5,1.3,0.9,0.8,6.642569913369409,5.7,4.0,3.35,4.0,2.05
5.5,6.3,1.6,2.8,1.7,1.0,0.8,0.8,2.207720048716465,0.0,1.9,2.65,0.5999999999999999,2.65
9.7,6.8,1.2,1.6,1.7,1.4,0.7,0.8,8.279136730353937,5.199999999999999,3.9999999999999996,2.7,6.199999999999999,2.7
6.2,7.8,2.4,1.0,1.8,1.8,1.4,0.6,3.8000000000000003,0.03687336407787795,2.2,3.0,2.2,5.3
7.2,8.1,2.8,2.4,1.3,1.4,1.2,1.3,0.0,0.11583654282999505,2.95,3.3499999999999996,1.2500000000000002,3.3499999999999996
9.6,8.2,1.5,1.0,1.5,1.5,1.5,0.7,0.7669918962563812,7.199999999999999,4.05,3.3499999999999996,6.05,3.3499999999999996
9.4,8.7,2.6,2.2,1.3,1.6,1.2,1.1,0.0,3.8879868913396454,4.05,3.55,4.05,5.65
9.0,8.7,1.4,2.3,1.9,1.6,1.1,0.7,5.334779200729775,0.0,3.55,3.55,3.55,5.65
7.2,9.8,1.3,2.5,1.6,1.1,1.2,1.5,5.9,1.3255611500255982,2.8,4.3500000000000005,2.8,5.950000000000001
7.9,6.1,2.8,2.8,1.7,1.5,1.2,0.8,0.0,3.294279475407054,3.1,2.3,1.4000000000000001,2.3
7.8,7.3,2.6,1.4,1.8,1.4,1.0,0.6,1.9265175486158213,5.9,3.0,2.95,3.0,1.85
6.6,8.8,1.2,2.0,1.3,1.5,1.1,0.7,1.9064844167912824,0.0,2.65,3.6500000000000004,2.65,2.45
9.3,7.7,1.4,2.3,1.5,1.4,0.8,1.2,2.38894801520786,5.4,3.9000000000000004,3.1500000000000004,2.6000000000000005,3.1500000000000004
6.4,9.1,1.4,2.8,1.0,1.4,1.0,1.4,5.0,2.477301289261895,2.7,3.8499999999999996,4.2,3.8499999999999996
7.0,8.2,2.2,1.7,1.4,1.1,1.2,1.3,1.2496093696683077,6.499999999999999,2.8,3.55,2.8,5.15
5.0,7.8,2.1,1.8,1.5,1.8,1.4,1.0,2.9,5.070646002831824,1.75,3.0,1.75,1.5
9.0,9.8,2.3,2.7,1.8,1.3,0.9,1.0,0.0,6.2679300282718975,3.6,4.25,3.6,6.05
7.3,10.0,2.9,2.7,1.9,1.3,0.6,1.4,1.972874174591397,0.0,2.7,4.35,1.6,4.35
7.6,8.3,1.4,1.5,1.4,1.3,1.1,1.0,0.0,5.067073784002457,3.0999999999999996,3.5000000000000004,3.0999999999999996,5.300000000000001
9.7,9.8,1.5,2.4,1.4,1.3,0.7,0.9,8.2,7.182883711608748,4.1499999999999995,4.25,2.9499999999999993,4.25
8.5,5.6,2.9,2.5,1.3,1.3,0.8,1.0,5.6,2.7766858387730244,3.6,2.15,3.6,3.95
6.2,9.6,2.1,2.5,1.3,1.1,0.9,1.1,4.1,4.34500499285501,2.45,4.25,1.0500000000000003,4.25
8.9,5.4,1.1,2.6,1.7,1.6,1.4,1.5,7.800000000000001,0.37257112143135634,3.6,1.9000000000000001,1.7000000000000002,1.9000000000000001
6.1,9.3,1.4,2.7,1.4,2.0,0.8,0.6,0.0,4.450216329500487,2.3499999999999996,3.6500000000000004,2.3499999999999996,6.15
9.6,9.0,1.8,2.9,1.3,1.9,1.0,0.7,0.0,4.174058209116748,4.1499999999999995,3.55,2.6499999999999995,3.55
5.6,5.0,2.9,1.2,1.8,1.7,1.0,0.8,2.6999999999999997,1.0824142625847903,1.9,1.65,1.9,0.34999999999999987
8.4,6.5,2.0,2.9,1.1,1.6,1.4,1.1,1.1071119480075275,0.0,3.6500000000000004,2.45,5.25,2.45
7.6,7.0,3.0,1.5,1.8,1.7,0.7,1.3,4.4280544034412275,0.0,2.9,2.65,2.9,4.85
6.5,9.3,1.7,1.0,1.1,1.6,0.7,0.7,4.8,4.636426425817205,2.7,3.8500000000000005,4.300000000000001,3.8500000000000005
6.4,8.8,1.2,2.2,1.5,1.3,0.5,0.7,1.1412297942354197,6.6000000000000005,2.45,3.7500000000000004,2.45,2.5500000000000007
9.3,9.2,1.4,2.5,1.0,1.9,1.1,1.0,4.509631238528682,0.0,4.15,3.6499999999999995,2.5500000000000003,3.6499999999999995
6.5,6.4,1.4,2.9,1.5,1.1,1.4,0.5,5.1,0.8577763262025598,2.5,2.6500000000000004,2.5,4.25
5.6,5.0,2.3,1.4,1.6,1.7,0.6,0.9,0.0,0.43589551595262016,1.9999999999999998,1.65,1.9999999999999998,3.8499999999999996
9.6,7.3,1.4,2.3,1.3,1.4,1.2,1.1,6.488792882327656,5.0,4.1499999999999995,2.95,2.4499999999999993,2.95
8.1,9.4,1.0,1.8,2.0,1.9,0.7,0.9,7.1,5.2622111225005295,3.05,3.75,3.05,2.35
5.7,8.4,1.3,1.3,1.5,1.1,1.4,0.9,4.4,5.245612487858905,2.1,3.6500000000000004,2.1,2.2500000000000004
5.2,6.6,2.9,1.8,1.0,1.2,0.6,0.8,0.779820390723195,4.8,2.1,2.6999999999999997,1.0,2.6999999999999997
7.8,8.2,1.4,2.0,1.1,1.0,1.1,1.0,6.4,5.800712593976099,3.3499999999999996,3.5999999999999996,3.3499999999999996,2.0999999999999996
7.0,6.0,2.8,2.9,1.3,1.8,0.8,1.4,1.751401800507745,3.1,2.85,2.1,2.85,0.20000000000000018
5.2,9.5,2.7,2.1,1.5,1.7,1.4,0.7,0.6292200641796042,0.0,1.85,3.9,1.85,6.1
7.8,9.3,1.4,1.6,1.2,1.4,1.5,0.9,6.4,6.019698457119407,3.3,3.95,3.3,2.5500000000000003
5.5,5.0,2.8,2.2,1.2,1.4,0.6,1.0,1.069788416318237,0.0,2.15,1.8,2.15,3.7
9.3,8.0,1.5,1.9,1.6,1.6,0.5,0.9,0.0,5.287242223854171,3.8500000000000005,3.2,2.8500000000000005,3.2
5.2,9.3,2.3,2.7,1.3,1.3,1.1,0.6,0.0,1.1947793973854508,1.9500000000000002,4.0,1.9500000000000002,5.8
6.2,5.7,2.8,2.5,1.6,1.3,0.7,1.3,3.4000000000000004,1.4226167462598749,2.3,2.2,2.3,4.0
6.1,7.0,2.3,2.1,1.3,2.0,0.9,1.5,3.8,1.059686413933473,2.4,2.5,1.0,2.5
5.8,7.0,2.7,1.0,1.7,1.6,1.3,1.1,1.7511652909451279,0.0,2.05,2.7,2.05,4.800000000000001
5.7,5.7,1.8,1.9,1.4,1.8,1.1,1.3,0.0,2.4390462850465315,2.1500000000000004,1.9500000000000002,0.5500000000000003,1.9500000000000002
9.5,9.8,1.6,2.9,1.2,1.4,1.3,1.4,3.2259505541185365,0.0,4.15,4.2,5.8500000000000005,4.2
6.8,5.4,2.6,1.1,1.8,1.4,0.8,0.6,4.199999999999999,0.578635506507246,2.5,2.0,4.8,2.0
6.2,6.6,2.9,2.0,1.1,1.7,1.2,0.7,0.0,2.0161890726724456,2.55,2.4499999999999997,4.15,2.4499999999999997
6.8,5.1,1.4,1.7,1.9,1.4,1.1,0.5,0.1936998280654412,3.3999999999999995,2.45,1.8499999999999999,2.45,3.75
9.1,7.6,2.4,2.2,1.3,1.9,0.9,0.9,1.2575511260175731,0.0,3.9,2.8499999999999996,5.7,2.8499999999999996
9.6,5.1,1.5,1.9,1.5,1.9,0.5,0.5,0.0,2.5843154881747523,4.05,1.5999999999999999,4.05,4.0
9.7,9.8,1.8,2.4,1.1,1.9,0.7,1.3,1.1865708829250192,0.0,4.3,3.95,4.3,2.1500000000000004
9.3,9.4,1.1,2.9,1.9,1.4,0.5,0.5,8.200000000000001,4.643863669689163,3.7,4.0,3.7,3.0
8.7,8.5,3.0,2.8,1.9,1.3,0.7,1.2,3.002217978288316,0.0,3.3999999999999995,3.6,5.799999999999999,3.6
5.5,7.4,1.6,1.9,1.7,1.1,1.1,1.2,2.5556803588214994,5.5,1.9,3.1500000000000004,0.2999999999999998,3.1500000000000004
9.3,7.3,1.4,2.8,1.1,1.1,1.3,1.2,7.9,2.1799788064423993,4.1000000000000005,3.0999999999999996,5.700000000000001,3.0999999999999996
7.9,6.9,2.6,1.7,1.3,1.6,0.9,0.7,0.0,0.5282515943983183,3.3000000000000003,2.6500000000000004,1.9000000000000004,2.6500000000000004
7.6,6.6,1.3,1.1,1.3,1.5,1.1,1.0,3.2923287938753165,0.0,3.15,2.55,3.15,1.0499999999999998
9.6,5.5,1.3,1.7,2.0,1.0,0.7,1.1,0.0,3.6200035309796377,3.8,2.25,3.8,0.6499999999999999
9.4,6.7,1.8,2.6,1.8,1.5,1.2,0.8,0.0,2.7899097451422876,3.8000000000000003,2.6,3.8000000000000003,1.3
8.0,7.4,1.1,2.4,1.8,1.4,0.8,1.2,0.0,3.7496518253342255,3.1,3.0,1.7999999999999998,3.0
9.7,8.6,2.9,2.8,1.2,2.0,1.0,0.7,5.530010116870531,5.8,4.25,3.3,4.25,5.8
9.3,8.7,2.4,1.8,1.2,1.9,0.9,0.5,6.9,5.154073071570678,4.050000000000001,3.3999999999999995,4.050000000000001,5.799999999999999
10.0,6.3,1.7,2.5,1.0,1.9,1.5,0.9,6.886241071983886,0.0,4.5,2.2,4.5,4.6
9.3,8.8,1.6,2.4,1.5,1.9,0.6,1.4,0.0,6.043762429592366,3.9000000000000004,3.45,3.9000000000000004,1.5500000000000003
8.6,9.6,1.2,2.2,1.4,1.1,1.1,1.3,4.754151209569954,0.0,3.5999999999999996,4.25,1.9999999999999996,4.25
8.9,6.9,3.0,1.6,1.5,1.0,1.2,1.2,4.894180865948857,5.300000000000001,3.7,2.95,3.7,1.2500000000000002
7.5,9.7,2.1,1.2,1.7,1.2,1.3,0.6,0.0,5.9907586089847955,2.9,4.25,5.1,4.25
7.6,5.5,2.8,2.5,1.4,2.0,0.5,1.4,3.7579633232649137,0.0,3.0999999999999996,1.75,5.0,1.75
6.3,9.1,1.9,2.5,1.8,1.3,1.4,1.5,0.560475638141754,0.0,2.25,3.9,2.25,1.9
6.2,8.0,1.6,2.1,1.5,1.2,1.5,0.5,4.334841492322261,0.0,2.35,3.4,0.3500000000000001,3.4
9.4,8.2,1.9,1.7,1.9,1.8,0.8,1.4,7.5,4.315979028912929,3.75,3.1999999999999997,3.75,5.5
6.1,8.9,2.1,2.5,1.1,1.4,1.1,0.9,0.0,5.0483072794448605,2.5,3.75,2.5,5.65
7.4,8.7,2.3,1.9,1.5,1.6,1.2,0.5,1.710410286227977,0.0,2.95,3.55,2.95,5.65
9.8,6.8,2.4,1.5,1.9,1.2,1.5,1.0,7.4,5.248930844591789,3.95,2.8,3.95,4.5
9.2,8.6,2.1,1.5,1.7,1.1,1.1,0.5,5.008116188338701,0.0,3.7499999999999996,3.75,2.1499999999999995,3.75
7.7,8.4,1.6,2.8,1.8,2.0,1.2,1.1,0.0,1.4565291396350422,2.95,3.2,2.95,5.7
7.4,6.9,2.6,2.8,1.0,1.1,0.9,0.7,0.8394508237235141,0.0,3.2,2.9000000000000004,3.2,4.5
9.7,5.1,2.9,2.9,1.1,1.2,1.4,1.4,1.1695095961717483,0.0,4.3,1.9499999999999997,4.3,3.6499999999999995
9.0,5.5,1.4,1.1,1.3,1.7,1.4,1.1,1.5224574862277833,0.0,3.85,1.9,3.85,4.1
9.0,7.5,1.1,1.0,1.7,1.8,0.7,1.1,7.9,0.6223860905406171,3.65,2.85,2.45,2.85
7.7,8.2,2.0,1.9,1.0,1.6,1.1,0.6,3.5883406921500502,6.299999999999999,3.35,3.3,3.35,2.1999999999999997
5.8,7.7,2.2,1.4,1.2,1.3,1.4,1.4,1.2291573129342586,0.0,2.3,3.2,4.0,3.2
8.8,5.1,1.8,1.6,2.0,1.6,0.7,0.7,5.377185229748238,0.0,3.4000000000000004,1.7499999999999998,2.2,1.7499999999999998
9.2,5.5,2.1,1.3,1.0,1.1,1.5,1.3,4.299601940136687,0.0,4.1,2.2,4.1,0.40000000000000013
9.3,6.0,2.5,2.7,1.9,1.1,1.1,1.0,0.0,2.6782336325485496,3.7,2.45,3.7,0.9500000000000002
5.0,9.1,1.0,1.1,1.3,1.1,0.9,1.3,3.355120693128342,0.0,1.85,4.0,0.45000000000000007,4.0
9.4,5.2,1.8,1.3,1.5,1.2,0.6,1.4,0.0,2.508996611901058,3.95,2.0,2.85,2.0
8.9,7.0,2.3,1.9,1.3,1.2,1.4,1.3,0.0,3.890307115721554,3.8000000000000003,2.9,5.6000000000000005,2.9
5.3,7.4,2.0,2.4,1.2,1.2,1.2,1.1,2.1080493912758302,5.0,2.05,3.1,3.75,3.1
6.4,9.6,2.2,2.7,1.8,1.1,0.6,0.7,4.2,0.14057139534093482,2.3000000000000003,4.25,2.3000000000000003,3.05
7.6,7.6,1.9,1.4,1.7,1.3,0.7,1.1,5.661279587390683,6.199999999999999,2.9499999999999997,3.15,2.9499999999999997,4.95
7.5,5.7,1.0,2.0,1.4,1.1,1.1,1.3,0.0,0.8230974169023763,3.05,2.3,4.949999999999999,2.3
9.4,5.7,2.6,1.7,1.5,1.7,0.6,1.0,5.265814511821208,4.0,3.95,2.0,2.85,2.0
5.0,6.3,2.3,2.3,1.5,1.7,0.7,0.7,2.0548775791066807,0.0,1.75,2.3,1.75,1.0999999999999999
6.3,8.9,1.8,2.5,1.3,1.9,1.2,1.4,4.202559235435683,0.0,2.5,3.5,2.5,1.6
9.4,5.0,2.5,2.3,1.2,1.3,0.6,0.7,0.0,1.2924187911128628,4.1000000000000005,1.85,4.1000000000000005,0.6500000000000001
5.3,6.1,2.1,1.7,1.2,1.9,0.6,0.8,1.4206934629127586,0.0,2.05,2.0999999999999996,2.05,4.5
7.9,8.2,2.7,2.3,1.2,1.6,1.0,0.5,3.6536038847547445,5.8999999999999995,3.35,3.3,5.05,3.3
8.0,9.5,2.2,2.3,1.7,1.4,1.0,0.6,5.616894634802625,0.0,3.15,4.05,1.65,4.05
8.5,9.3,2.6,2.1,1.1,1.1,0.8,1.1,5.9,3.578099842665975,3.7,4.1000000000000005,5.300000000000001,4.1000000000000005
8.2,7.5,2.1,1.3,1.3,1.3,1.4,1.2,0.0,3.79175299870816,3.4499999999999997,3.1,1.5499999999999998,3.1
6.8,6.7,2.7,2.7,1.3,1.5,1.2,0.9,4.042328858567541,4.0,2.75,2.6,2.75,1.2000000000000002
7.7,5.7,1.1,2.4,2.0,1.3,1.4,0.9,4.807377039901488,3.3000000000000003,2.85,2.2,2.85,0.8000000000000003
6.7,6.2,1.5,2.2,1.5,2.0,0.7,0.7,0.0,3.271395229740695,2.6,2.1,4.6,2.1
7.9,6.7,2.8,1.7,1.7,1.2,1.4,1.0,0.0,4.117813059078922,3.1,2.75,1.2000000000000002,2.75
9.0,5.4,1.4,2.8,1.8,1.4,1.3,1.3,5.437574152323157,0.0,3.6,2.0,1.7999999999999998,2.0
6.5,7.6,2.6,1.4,1.9,1.6,0.6,0.6,3.7764164418540838,6.199999999999999,2.3,3.0,1.1999999999999997,3.0
